Unnamed: 0.1,Unnamed: 0,ai4bharat,Profanity,Profanity_Matched_Pattern,Offensive,Offensive_Matched_Pattern,Gender,preprocessing_text,Label,Combined_Label,tokenized_text,embeddings
1295,261,छिछि लाज पनि लाग्दैन रैछ बिराेदी हरुलाई,0.0,,1.0,छि,0,छिछि लाज लाग्दैन रै बिराे,1,"[0, 1]","['छिछि', 'लाज', 'लाग्दैन', 'रै', 'बिराे']","[[ 0.1445612  -0.38398755  0.39264196 ... -0.02247454  0.04186594
  -0.540341  ]
 [-0.02460998 -0.3215408   0.51937747 ... -0.07917756  0.09724215
  -0.27446026]
 [ 0.2244162  -0.3839565   0.4554832  ... -0.04759263  0.01681202
  -0.34064817]
 ...
 [ 0.00963084 -0.35660005  0.6005808  ...  0.0748888   0.06463756
  -0.2994309 ]
 [ 0.14378467 -0.36163077  0.31960148 ...  0.0381059   0.12339896
  -0.21808109]
 [ 0.20909593 -0.15251471  1.0316765  ...  0.04916526  0.2144163
   0.18413745]]"
1392,295,कांग्रेस मुर्दा बाद चोर कांग्रेस,0.0,,1.0,chor,1,कांग्रेस मुर् बाद चोर कांग्रेस,1,"[1, 1]","['कांग्रेस', 'मुर्', 'बाद', 'चोर', 'कांग्रेस']","[[ 0.29261443 -0.1196775   0.01931077 ... -0.0451236  -0.19316426
  -0.2234202 ]
 [ 0.05558159 -0.40326095  0.46834838 ... -0.08759897 -0.0461343
  -0.21546426]
 [ 0.25836414 -0.11040518  0.2105219  ...  0.09208596  0.17708641
  -0.38838702]
 ...
 [ 0.05558159 -0.40326095  0.46834838 ... -0.08759897 -0.0461343
  -0.21546426]
 [ 0.25836414 -0.11040518  0.2105219  ...  0.09208596  0.17708641
  -0.38838702]
 [ 0.10187749 -0.2361944   0.96866155 ...  0.17676732  0.2700971
   0.18442234]]"
1114,16,यो दलाल किर्ते ठक लाई जेल कोच्नु नै पर्छ दलाल,0.0,,1.0,दलाल,1,दलाल किर्ते ठक जेल कोच् दलाल,1,"[1, 1]","['दलाल', 'किर्ते', 'ठक', 'जेल', 'कोच्', 'दलाल']","[[ 0.50306714 -0.48006636  0.37512243 ... -0.1914939   0.09737146
  -0.30537558]
 [ 0.2498749  -0.18702704  0.38137585 ... -0.044559    0.02966689
  -0.2984643 ]
 [ 0.20350522 -0.3844952   0.466873   ...  0.03793157  0.09837441
  -0.32167268]
 ...
 [ 0.2498749  -0.18702704  0.38137585 ... -0.044559    0.02966689
  -0.2984643 ]
 [ 0.20350522 -0.3844952   0.466873   ...  0.03793157  0.09837441
  -0.32167268]
 [ 0.12639607 -0.1806644   1.0726902  ...  0.0804761   0.32849357
   0.28818178]]"
1049,350,यि सबै पादरि हुन।,0.0,,1.0,पाद,1,यि पादरि हुन,1,"[1, 1]","['यि', 'पादरि', 'हुन']","[[ 0.4315874  -0.2565804   0.26659036 ... -0.08561963  0.33238018
  -0.39696586]
 [ 0.06256426 -0.3235657   0.4566363  ... -0.02434496  0.06788974
  -0.17593469]
 [ 0.16061221 -0.28794378  0.525482   ...  0.07680163 -0.15645306
  -0.11582611]
 ...
 [ 0.06998481 -0.25722304  0.42821613 ... -0.01703343  0.11311246
  -0.25408053]
 [ 0.30223903 -0.19019838  0.5354878  ... -0.03407779 -0.03926203
  -0.26658309]
 [ 0.06958961 -0.26452008  0.99801916 ...  0.20354527  0.38477403
   0.07546018]]"
1610,102,साला दलाल हरू,0.0,,1.0,"साला,  दलाल",1,साला दलाल,1,"[1, 1]","['साला', 'दलाल']","[[ 0.55744666 -0.565604    0.18805943 ...  0.4280547  -0.46756843
  -0.25877565]
 [ 0.16470659 -0.31361395  0.6496895  ... -0.08777702  0.03633657
  -0.21698885]
 [ 0.4467978  -0.4225937   0.4126898  ... -0.23957266  0.09418313
  -0.3245372 ]
 [ 0.2498749  -0.18702704  0.38137585 ... -0.044559    0.02966689
  -0.2984643 ]
 [ 0.20350522 -0.3844952   0.466873   ...  0.03793157  0.09837441
  -0.32167268]
 [ 0.12639607 -0.1806644   1.0726902  ...  0.0804761   0.32849357
   0.28818178]]"
1035,170,"दुर्गेश 
बिश्वो अनि तिमी या हाम्रो नाम मिसिनु हुदैन या हामी आउनु हुदैन
थे आफ्टर थिस् अडियो पोस्ट:
हामी चाई हेरेको हेरेइ😂",0.0,,1.0,थिस्,1,दुर्गेश बिश्वो अनि हाम्रो नाम मिसि हुदैन हामी आउ हुदैन आफ्टर अड पोस्ट हामी चाई हेर हेरेइ,1,"[1, 1]","['दुर्गेश', 'बिश्वो', 'अनि', 'हाम्रो', 'नाम', 'मिसि', 'हुदैन', 'हामी', 'आउ', 'हुदैन', 'आफ्टर', 'अड', 'पोस्ट', 'हामी', 'चाई', 'हेर', 'हेरेइ']","[[ 0.10692278 -0.2280559   0.59743536 ...  0.01030702  0.04330653
  -0.04921835]
 [ 0.20757134 -0.31879184  0.405321   ...  0.16126207  0.06065281
  -0.3869065 ]
 [ 0.11764412 -0.12299876  0.5169498  ...  0.04762623  0.10500856
  -0.28827238]
 ...
 [ 0.2100191  -0.21678644  0.31866407 ... -0.01805274 -0.01864244
  -0.41163984]
 [ 0.05423541 -0.35835424  0.32359686 ... -0.15187955 -0.00602594
  -0.3202393 ]
 [ 0.12260453 -0.18846706  0.9445977  ...  0.09023793  0.36491942
   0.11147317]]"
1297,366,जनता जनता एक आपसमा लड्ने नेता भनाउदा चाहिदा मिल्ने नचाहिदा झगडा गर्ने,0.0,,1.0,भनाउदा,1,जनता जनता आपस लड् नेता भनाउ चाह मिल् नचाह झगडा गर्,1,"[1, 1]","['जनता', 'जनता', 'आपस', 'लड्', 'नेता', 'भनाउ', 'चाह', 'मिल्', 'नचाह', 'झगडा', 'गर्']","[[ 0.16746695 -0.31600022  0.51213074 ...  0.07930039  0.0895419
  -0.18209925]
 [-0.00600086 -0.38382673  0.53723264 ...  0.05332613  0.06346658
  -0.14067112]
 [ 0.09156643 -0.35452378  0.41263664 ... -0.01707453  0.04878196
  -0.3191499 ]
 ...
 [ 0.18230888 -0.26080287  0.31654394 ...  0.10622445  0.02550846
  -0.37309495]
 [ 0.05184063 -0.29362035  0.4069264  ... -0.01525768  0.09905021
  -0.2269706 ]
 [ 0.25341016 -0.18208097  1.0383427  ... -0.00321852  0.27446157
   0.1625104 ]]"
1348,525,औकात देखाइस् आजा तैले पानी यामा बुद्ध इस फर्स्ट एन्ड बेस्ट रेपर इन थे नेपाली हिस्ट्री,0.0,,1.0,औकात,1,औकात देखा आजा तै पानी बुद्ध इस फर्स्ट एन्ड बेस्ट रेपर इन नेपाली हिस्ट्री,1,"[1, 1]","['औकात', 'देखा', 'आजा', 'तै', 'पानी', 'बुद्ध', 'इस', 'फर्स्ट', 'एन्ड', 'बेस्ट', 'रेपर', 'इन', 'नेपाली', 'हिस्ट्री']","[[ 0.10685914 -0.37600124  0.43115318 ... -0.07584664  0.08230072
  -0.4477682 ]
 [ 0.10609969 -0.10521272  0.07915661 ... -0.204251   -0.10447446
  -0.22508393]
 [ 0.15042955 -0.28602293  0.4025476  ...  0.08368322  0.15260534
  -0.32138264]
 ...
 [ 0.12993881 -0.3289953   0.2626978  ...  0.1986713   0.15299672
  -0.40101737]
 [ 0.12018099 -0.25858685  0.27305052 ...  0.21117206  0.17057319
  -0.24470505]
 [ 0.1372473  -0.39658058  0.8869872  ... -0.010416    0.40272284
   0.20595187]]"
1269,96,हावा नलागी पात त हल्लिन्न होला नी!! कुरा कसरी आयो त ??...!!,0.0,,1.0,हावा,1,हावा नलागी पात हल्लिन्न होला नी आ ,1,"[1, 1]","['हावा', 'नलागी', 'पात', 'हल्लिन्न', 'होला', 'नी', 'आ']","[[ 0.31667084 -0.37061125  0.16865999 ...  0.07269158 -0.13264343
  -0.4324229 ]
 [ 0.16369784 -0.3376889   0.42993623 ... -0.22594464 -0.04382498
  -0.30893245]
 [ 0.24892959 -0.23981921  0.5126128  ... -0.13980706  0.01078661
  -0.29767966]
 ...
 [ 0.15770131 -0.26518318  0.30689245 ... -0.0317977   0.07787424
  -0.20773035]
 [ 0.12072618 -0.22810638  0.52679527 ... -0.2424792   0.17256352
  -0.37646642]
 [ 0.10339568 -0.24630088  1.0008698  ...  0.08088759  0.31530333
   0.13932021]]"
888,114,देश सक्काउनु मा ठूलो हात एक्सए यो चोर केपी बोडो को,0.0,,1.0,चोर,0,देश सक्काउ ठूलो हात एक्सए चोर केपी बोडो,1,"[0, 1]","['देश', 'सक्काउ', 'ठूलो', 'हात', 'एक्सए', 'चोर', 'केपी', 'बोडो']","[[ 0.1868037  -0.43723613  0.6991114  ...  0.07314129  0.11434478
  -0.12689526]
 [ 0.37647146 -0.44042444  0.25766528 ...  0.125316   -0.07087038
  -0.37932354]
 [ 0.1671674  -0.2696984   0.5857854  ... -0.00164186  0.06321042
  -0.3429276 ]
 ...
 [ 0.29038298 -0.32553706  0.3191862  ... -0.09157083  0.07280851
  -0.27530792]
 [ 0.289209   -0.17489552  0.25629225 ...  0.05426377  0.02986463
  -0.24855459]
 [ 0.22775728 -0.19416595  0.9856969  ...  0.00694362  0.24620774
   0.10818273]]"
1473,330,भिटेन पाइले देखि बकवास लाग्थियो किना हो किना वनेको अन्तिम मा ठिकाए रक्सा लागेको चाए..,0.0,,1.0,बकवास,1,भिटेन पाइ बकवास लाग् किना किना व अन्तिम ठिकाए रक्सा लाग चाए,1,"[1, 1]","['भिटेन', 'पाइ', 'बकवास', 'लाग्', 'किना', 'किना', 'व', 'अन्तिम', 'ठिकाए', 'रक्सा', 'लाग', 'चाए']","[[ 0.29957616 -0.44119442  0.3793004  ... -0.13072482 -0.07616203
  -0.2583593 ]
 [ 0.23524404 -0.06169467  0.4671144  ... -0.0964898   0.1353745
  -0.33466303]
 [ 0.2651014  -0.16613027  0.22149885 ...  0.11081899  0.09012259
  -0.13973993]
 ...
 [ 0.1106224  -0.33885434  0.46141064 ...  0.02825284  0.05066229
  -0.2757437 ]
 [ 0.40803394 -0.24474941  0.28383833 ... -0.27573553 -0.06695526
  -0.16045949]
 [ 0.09773399 -0.12441147  0.8912331  ...  0.08239775  0.34299058
  -0.00599739]]"
1532,263,दाजु ले भाईलाई नसमझे कसलाई समझिनछ त 😁😁😁 बाकि चितवन फेरि पुर्ब आतंककारी लाई समझिनि होला 😂😂 ८४ लुटपाटमा सबै मिलनै परछ 😀😀😀😀,0.0,,1.0,आतंककारी,1,दाजु भाई नसमझे कस समझिन बा चितवन फेरि पुर्ब आतंककारी समझिनि होला ८४ लुटपाट मिलनै पर,1,"[1, 1]","['दाजु', 'भाई', 'नसमझे', 'कस', 'समझिन', 'बा', 'चितवन', 'फेरि', 'पुर्ब', 'आतंककारी', 'समझिनि', 'होला', '८४', 'लुटपाट', 'मिलनै', 'पर']","[[ 5.03067136e-01 -4.80066359e-01  3.75122428e-01 ... -1.91493899e-01
   9.73714590e-02 -3.05375576e-01]
 [ 3.28902632e-01 -3.79658401e-01  4.72003877e-01 ... -1.32044032e-01
   2.33977027e-02 -3.49521339e-01]
 [ 1.07644916e-01 -4.46592748e-01  6.57865047e-01 ...  5.94239682e-04
  -6.96616666e-03 -2.76514918e-01]
 ...
 [ 1.19215779e-01 -2.54219562e-01  4.79731739e-01 ... -4.65774573e-02
  -4.18130346e-02 -2.46933475e-01]
 [ 9.48653966e-02 -3.38501304e-01  2.17235669e-01 ...  1.23035476e-01
  -7.51704499e-02 -4.04698581e-01]
 [ 1.14850968e-01 -2.21369728e-01  9.12725329e-01 ...  7.45770112e-02
   3.16869140e-01  1.27065480e-01]]"
1265,36,दुई टै चोर हुन एउटा सहकारी चोर अर्को बाख्रो चोर 🤣,0.0,,1.0," चोर,  चोर,  चोर",1,टै चोर एउटा सहकारी चोर अर् बाख्रो चोर,1,"[1, 1]","['टै', 'चोर', 'एउटा', 'सहकारी', 'चोर', 'अर्', 'बाख्रो', 'चोर']","[[ 0.34769994 -0.03484006  0.30597413 ...  0.18863598  0.02423341
  -0.49044287]
 [ 0.08395184 -0.34358844  0.48037714 ... -0.06921807  0.01911969
  -0.29440546]
 [ 0.34175366 -0.09373188  0.55819404 ... -0.17097463  0.18593866
  -0.38598508]
 ...
 [ 0.34970593 -0.15758789  0.56344914 ... -0.12643223  0.13815393
  -0.32934076]
 [ 0.15032445 -0.2427036   0.26001334 ... -0.04377256  0.10135534
  -0.2508939 ]
 [ 0.15661229 -0.2967011   0.9310316  ...  0.13513619  0.4073184
   0.21147168]]"
1722,391,मर्न नसकेको बुढो तेरो जिल्ला मेरो जिल्ला भन्ने गर्छस,0.0,,1.0,मर्न नसकेको,1,मर्न नसक बुढो तेरो जिल्ला जिल्ला गर्छस,1,"[1, 1]","['मर्न', 'नसक', 'बुढो', 'तेरो', 'जिल्ला', 'जिल्ला', 'गर्छस']","[[ 0.36640334 -0.41382712  0.43752623 ...  0.16206886 -0.27785492
  -0.41343665]
 [ 0.1861575  -0.2641375   0.25821942 ...  0.11887529 -0.01246703
  -0.40934616]
 [ 0.14191742 -0.26199552  0.61495566 ... -0.1466353   0.03168871
  -0.25230843]
 ...
 [ 0.07823594 -0.5150975   0.36119658 ... -0.11059073  0.12308893
  -0.43467188]
 [ 0.11182912 -0.38522717  0.43964833 ...  0.15247363 -0.01482055
  -0.3977502 ]
 [ 0.27952132 -0.18723267  0.96764505 ...  0.04744194  0.23569374
   0.11958441]]"
1275,38,"आफ्नै आमाको पनि पब्लिक्ली रोस्ट
छि छि छि",0.0,,1.0,"
छि छि",1,आमा पब्लिक्ली रोस्ट छि छि छि,1,"[1, 1]","['आमा', 'पब्लिक्ली', 'रोस्ट', 'छि', 'छि', 'छि']","[[ 1.8830857e-01 -2.2954629e-01  3.1472820e-01 ... -1.1441667e-01
  -1.0024087e-01 -3.2417920e-01]
 [ 1.0457486e-03 -3.9675504e-01  6.8391383e-01 ...  3.6055557e-02
   4.8900936e-03 -2.9573709e-01]
 [ 1.8724030e-01 -2.8768748e-01  6.2849689e-01 ...  1.1243801e-01
  -1.4493567e-01 -1.4950672e-01]
 ...
 [ 2.0867546e-01 -3.0568844e-01  4.2608386e-01 ...  9.4129771e-02
   2.2749366e-02 -4.0317577e-01]
 [-2.4609983e-02 -3.2154080e-01  5.1937747e-01 ... -7.9177558e-02
   9.7242147e-02 -2.7446026e-01]
 [ 2.1849373e-01 -2.1925175e-01  1.1003401e+00 ...  1.0099378e-01
   2.0802699e-01  1.8060219e-01]]"
1430,70,भ्रष्टचारी चाेर देवर हरु,0.0,,1.0,चाेर,1,भ्रष्टचारी चाेर देवर,1,"[1, 1]","['भ्रष्टचारी', 'चाेर', 'देवर']","[[ 0.29957616 -0.44119442  0.3793004  ... -0.13072482 -0.07616203
  -0.2583593 ]
 [ 0.21978591 -0.3584364   0.33334395 ...  0.04939403 -0.01214822
  -0.25375557]
 [ 0.18507256 -0.30086756  0.39138937 ...  0.02603552  0.12189484
  -0.28571117]
 ...
 [ 0.2895636  -0.30173233  0.6805512  ... -0.05306602  0.00300993
  -0.33312494]
 [ 0.40823644 -0.394523    0.52536124 ... -0.0538213   0.05836933
  -0.3189851 ]
 [ 0.10143412 -0.15096518  1.0130762  ...  0.06558272  0.3628443
   0.11549185]]"
1647,215,चोर खुट्टा पग्ला,0.0,,1.0,चोर,1,चोर खुट्टा पग्ला,1,"[1, 1]","['चोर', 'खुट्टा', 'पग्ला']","[[ 0.35615915 -0.04711539  0.5345181  ... -0.2184656   0.05473935
  -0.5283449 ]
 [ 0.15032445 -0.2427036   0.26001334 ... -0.04377256  0.10135534
  -0.2508939 ]
 [-0.02887888 -0.10315362  0.2961     ... -0.04007836  0.0615008
  -0.45974916]
 ...
 [ 0.11284108 -0.36788392  0.30272603 ... -0.04551404  0.13217802
  -0.20309764]
 [-0.00440651 -0.3295045   0.5172422  ... -0.03492635  0.0855955
  -0.29171193]
 [ 0.20698574 -0.25092602  0.96867466 ...  0.10920687  0.25774103
   0.22578505]]"
1198,54,कुकुर हाउ हाउउ,0.0,,1.0,कुकुर,1,कुकुर हाउ हाउउ,1,"[1, 1]","['कुकुर', 'हाउ', 'हाउउ']","[[ 0.09910111 -0.1424223   0.56787544 ...  0.1603134   0.05276365
  -0.3442334 ]
 [ 0.07514313 -0.39486593  0.5197069  ... -0.35756785  0.21718706
  -0.10465457]
 [ 0.20337152 -0.20188493  0.4123184  ...  0.11436304  0.05371606
  -0.18164694]
 ...
 [ 0.17609341 -0.41521263  0.4854799  ... -0.05485307  0.05694846
  -0.27462924]
 [ 0.10673644 -0.26512676  0.10032359 ...  0.04511704 -0.01610025
  -0.3068971 ]
 [ 0.1505894  -0.15615071  1.0082221  ...  0.0549548   0.31417972
   0.19152978]]"
1119,40,हेर साथि हरेक शब्दमा अामा बाबालाई मजाकमा उडायर कमेडियन गर्नु भन्दा साथि कमेडि छाेड यस्ता कमेडियन कुपुत्र छाेरा पाउनु भन्दा त बाेल्न नस्क्ने छाेरा पाउन बेश।।।ती केही नजान्ने अामा काे काेख बाट जन्म लियर अहिले यसरी मजाक मा अामा बा काे खिल्लि उडाउन पाछौ ।।अामा अामा हुन अामाकाे यसरी मजाकमा नउडाउ।।।,0.0,,1.0,कुपुत्र,1,हेर साथि शब्द अा बाबा मजाक उडायर कमेडियन गर् साथि कमेडि छाेड यस्ता कमेडियन कुपुत्र छाेरा पाउ बाेल्न नस्क् छाेरा पाउन बेशती नजान् अा काे काेख बाट जन्म लियर अहि मजाक अा बा काे खिल्लि उडाउन पा अा अा अामाकाे मजाक नउडाउ,1,"[1, 1]","['हेर', 'साथि', 'शब्द', 'अा', 'बाबा', 'मजाक', 'उडायर', 'कमेडियन', 'गर्', 'साथि', 'कमेडि', 'छाेड', 'यस्ता', 'कमेडियन', 'कुपुत्र', 'छाेरा', 'पाउ', 'बाेल्न', 'नस्क्', 'छाेरा', 'पाउन', 'बेशती', 'नजान्', 'अा', 'काे', 'काेख', 'बाट', 'जन्म', 'लियर', 'अहि', 'मजाक', 'अा', 'बा', 'काे', 'खिल्लि', 'उडाउन', 'पा', 'अा', 'अा', 'अामाकाे', 'मजाक', 'नउडाउ']","[[ 0.07767348 -0.35114393  0.4341941  ...  0.133151    0.02085502
  -0.3297978 ]
 [ 0.1598288  -0.33538228  0.31909767 ...  0.08443267  0.02526661
  -0.35047993]
 [ 0.2221717  -0.31205705  0.6580422  ...  0.22569905 -0.04929159
  -0.14449555]
 ...
 [ 0.21723107 -0.34854627  0.5670724  ... -0.13711947  0.09405856
  -0.32565302]
 [ 0.13001886 -0.11794714  0.25923604 ...  0.00689817  0.02273951
  -0.310077  ]
 [ 0.1505894  -0.15615071  1.0082221  ...  0.0549548   0.31417972
   0.19152978]]"
909,15,बाख्रा 🐐 चोर का गयछ,0.0,,1.0,चोर,1,बाख्रा चोर गय,1,"[1, 1]","['बाख्रा', 'चोर', 'गय']","[[ 0.34195864 -0.08143243  0.28660244 ...  0.04251331  0.10173769
  -0.34954166]
 [ 0.08802316 -0.35415986  0.54558    ...  0.07246638  0.08386338
  -0.21925436]
 [ 0.2556252  -0.3051198   0.45433995 ...  0.22509992  0.05379159
  -0.3088007 ]
 ...
 [ 0.20679139 -0.30866918  0.61006904 ...  0.05932927 -0.12188922
  -0.61211693]
 [ 0.12514609 -0.34982976  0.1972014  ... -0.09703425  0.17928815
  -0.3715887 ]
 [ 0.12301973 -0.25961667  1.149294   ...  0.15988576  0.33466148
   0.17756866]]"
1039,365,भतुवा,0.0,,1.0,भतुवा,1,भतुवा,1,"[1, 1]",['भतुवा'],"[[ 0.29957616 -0.44119442  0.3793004  ... -0.13072482 -0.07616203
  -0.2583593 ]
 [ 0.07009676 -0.33345383  0.6061728  ...  0.14340042  0.08243399
  -0.49327326]
 [ 0.28771412 -0.32692602  0.49896494 ... -0.1790764   0.01775132
  -0.19544877]
 [ 0.1349566  -0.18477942  0.8914503  ...  0.05780216  0.351858
   0.2311313 ]]"
1573,349,पातकी बुढो,0.0,,1.0,पातकी,0,पात बुढो,1,"[0, 1]","['पात', 'बुढो']","[[ 0.38484222 -0.2841416   0.4976703  ...  0.19942373 -0.12245282
  -0.23901208]
 [ 0.16802093 -0.2681641   0.5243542  ... -0.02809924  0.16530019
  -0.41267663]
 [ 0.2943542  -0.22948346  0.30846167 ... -0.0744749   0.11872835
  -0.3750993 ]
 ...
 [ 0.26852727 -0.34481674  0.52379215 ... -0.0586718   0.09618086
  -0.41152334]
 [ 0.27490866 -0.30034196  0.46498382 ... -0.06832196  0.12278939
  -0.40075654]
 [ 0.22775728 -0.19416595  0.9856969  ...  0.00694362  0.24620774
   0.10818273]]"
1480,223,काङ्ग्रेस भनेकै कान्तिपुर हो नो मोर थेँ थिस्।,0.0,,1.0,थिस्,1,काङ्ग्रेस भ कान्तिपुर नो मोर थिस्,1,"[1, 1]","['काङ्ग्रेस', 'भ', 'कान्तिपुर', 'नो', 'मोर', 'थिस्']","[[ 0.29261443 -0.1196775   0.01931077 ... -0.0451236  -0.19316426
  -0.2234202 ]
 [-0.05828141 -0.15014064  0.78445685 ...  0.02740271  0.02883838
  -0.26571518]
 [ 0.1245406  -0.14274529  0.4500702  ... -0.06282205  0.12580375
  -0.3185568 ]
 ...
 [ 0.05142371 -0.27852485  0.46471184 ... -0.10514824  0.265357
  -0.17803971]
 [ 0.01427516 -0.19964123  0.29083544 ... -0.00569542  0.03875884
  -0.33415717]
 [ 0.25341016 -0.18208097  1.0383427  ... -0.00321852  0.27446157
   0.1625104 ]]"
1649,51,"कमेडियन को,नामा, जन्म दिने आमाको बेजत,गरनि, नालायक छोरा",0.0,,1.0,नालायक,0,कमेडियन कोनामा जन्म दि आमा बेजतगरनि नालायक छोरा,1,"[0, 1]","['कमेडियन', 'कोनामा', 'जन्म', 'दि', 'आमा', 'बेजतगरनि', 'नालायक', 'छोरा']","[[-0.1041057  -0.20296638  0.50540674 ... -0.02306666  0.14076851
  -0.31535292]
 [ 0.02766648 -0.28654608  0.17053369 ... -0.07132462  0.24619451
  -0.32700798]
 [ 0.18246861 -0.17267793  0.30165663 ... -0.1372883   0.10219577
  -0.43757647]
 ...
 [ 0.1559085  -0.29662964  0.36107635 ... -0.11673298  0.12315953
  -0.36479586]
 [ 0.01873598 -0.37171167  0.6506532  ...  0.08125591  0.06337488
  -0.31956163]
 [ 0.20698574 -0.25092602  0.96867466 ...  0.10920687  0.25774103
   0.22578505]]"
1357,519,थिस् किड गोट नो चिल.......बिहेव .....,0.0,,1.0,थिस,1,किड गोट नो चिलबिहेव ,1,"[1, 1]","['किड', 'गोट', 'नो', 'चिलबिहेव']","[[ 0.08440771 -0.11714566  0.31006    ...  0.07363863 -0.11904783
  -0.39556652]
 [ 0.15398945 -0.40459973  0.6312141  ... -0.03455784  0.10495064
  -0.33930486]
 [ 0.07865883 -0.35734293  0.5797443  ...  0.02481548 -0.11061439
  -0.58957684]
 ...
 [ 0.09077757 -0.20509574  0.42033118 ...  0.05444829  0.05368116
  -0.29813483]
 [ 0.36429787 -0.4225969   0.52201796 ... -0.02864722  0.1257481
  -0.3521341 ]
 [ 0.141202   -0.18609855  0.9494643  ... -0.01298864  0.30409873
   0.02699545]]"
1090,79,यो तोरी रोन्ब लाई अनफलो गरम सबै ले. मैले चाई गरे।,0.0,,1.0,तोरी,1,तोरी रोन्ब अनफलो गरम ले मै चाई गरे,1,"[1, 1]","['तोरी', 'रोन्ब', 'अनफलो', 'गरम', 'ले', 'मै', 'चाई', 'गरे']","[[ 0.35569507 -0.3597962   0.2762638  ...  0.08962767  0.09446461
  -0.20072064]
 [ 0.13805577 -0.20197368  0.37460217 ... -0.05197694  0.32707137
  -0.26862156]
 [ 0.3124143  -0.270454    0.05847465 ...  0.12920362  0.03463831
  -0.3006655 ]
 ...
 [ 0.29114336 -0.31443363  0.46986586 ... -0.01888768  0.1574769
  -0.25970224]
 [ 0.41117537 -0.05954623 -0.0728076  ...  0.16091955  0.13933656
  -0.30276927]
 [-0.06506532 -0.27841863  1.1167432  ...  0.2084463   0.38174403
   0.11397918]]"
1624,50,नालायक छाेराे केही ट्रपिक्स नपाएर अामाकाे बिल्ला गर्छ🙄,0.0,,1.0,"नालायक,  बिल्ला",0,नालायक छाेराे ट्रपिक्स नपाएर अामाकाे बिल्ला गर्,1,"[0, 1]","['नालायक', 'छाेराे', 'ट्रपिक्स', 'नपाएर', 'अामाकाे', 'बिल्ला', 'गर्']","[[ 0.15031609 -0.16626959  0.3272973  ...  0.11619974 -0.06073339
  -0.32128954]
 [ 0.1956109  -0.28224114  0.4616593  ... -0.16070846  0.05878953
  -0.35228908]
 [ 0.24624218 -0.34781504  0.38789964 ... -0.16487782  0.07163156
  -0.2714587 ]
 ...
 [ 0.18230888 -0.26080287  0.31654394 ...  0.10622445  0.02550846
  -0.37309495]
 [ 0.05184063 -0.29362035  0.4069264  ... -0.01525768  0.09905021
  -0.2269706 ]
 [ 0.25341016 -0.18208097  1.0383427  ... -0.00321852  0.27446157
   0.1625104 ]]"
1141,9,तिम्रिमा चाेरहरु जनतालाई कति उल्लु बनाउछाै अब जनता उल्लु बन्दैनन है,0.0,,1.0," चाेर,  उल्लु,  उल्लु",1,तिम्रि चाेर जनता कति उल्लु बनाउछाै जनता उल्लु बन्दैनन है,1,"[1, 1]","['तिम्रि', 'चाेर', 'जनता', 'कति', 'उल्लु', 'बनाउछाै', 'जनता', 'उल्लु', 'बन्दैनन', 'है']","[[ 0.33745039 -0.4054994   0.48535812 ...  0.15073995  0.11739057
  -0.3692904 ]
 [ 0.07826923 -0.36212614  0.36492935 ... -0.03099826  0.09407348
  -0.19317067]
 [ 0.23946396 -0.34270388  0.35173774 ...  0.0706196   0.00170832
  -0.26805723]
 ...
 [ 0.09543386 -0.27300245  0.46502155 ...  0.03182889  0.01165453
  -0.24972293]
 [ 0.22571824 -0.16806635  0.13715859 ...  0.15694207 -0.15824644
  -0.31358474]
 [ 0.06184991 -0.21247505  1.0662986  ...  0.11924294  0.35265046
   0.1406762 ]]"
1639,723,यामा आईटीएस आ  ब्रान्ड♥️नू नीड टो डिस्क्राइब,0.0,,1.0,ब्रा,1,आईटीएस आ ब्रान्डनू नीड टो डिस्क्राइब,1,"[1, 1]","['आईटीएस', 'आ', 'ब्रान्डनू', 'नीड', 'टो', 'डिस्क्राइब']","[[ 0.37457436 -0.33412227  0.34464335 ... -0.09345357 -0.05849786
  -0.301212  ]
 [ 0.13273272 -0.41136116  0.43947685 ... -0.01818514  0.14061716
  -0.37774742]
 [ 0.45845175 -0.3687378   0.26095593 ... -0.10173132 -0.04042042
  -0.25153643]
 ...
 [ 0.05393858 -0.39649022  0.27405858 ... -0.25153217 -0.01267951
  -0.29132155]
 [ 0.35392338 -0.2968741   0.23973429 ...  0.06445734  0.07969172
  -0.4893575 ]
 [ 0.11198293 -0.17657262  0.82165146 ...  0.07041831  0.29091454
   0.0877305 ]]"
1583,38,गगने बाख्रा चोर,0.0,,1.0,चोर,1,गग बाख्रा चोर,1,"[1, 1]","['गग', 'बाख्रा', 'चोर']","[[ 0.27066928 -0.24848792  0.40444154 ...  0.14636421 -0.12136866
  -0.66137975]
 [ 0.08318342 -0.24085382  0.23233515 ...  0.01884818  0.00497101
  -0.30353004]
 [ 0.17730567 -0.26278332  0.3368868  ... -0.07242587  0.07565492
  -0.28496885]
 ...
 [ 0.3828117  -0.11753173  0.6959208  ... -0.14643109  0.10901615
  -0.42103082]
 [ 0.15032445 -0.2427036   0.26001334 ... -0.04377256  0.10135534
  -0.2508939 ]
 [ 0.15661229 -0.2967011   0.9310316  ...  0.13513619  0.4073184
   0.21147168]]"
